student_id;attendance_pct;absence_hours;homework_pct;study_hours_per_week;midterm_score;informatique;mathematique;svt;physique;sport;education_islamique;francais;arabe;pass
1222;86.9;10;52.5;9;96.2;100.0;99.2;92.2;86.9;100.0;100.0;93.8;97.6;1
1223;83.1;56;75.1;4;56.5;67.2;48.4;71.9;65.8;31.0;30.7;80.3;56.6;0
1224;75.8;45;77.5;8;76.9;60.7;69.1;77.6;73.1;71.1;95.8;82.2;85.5;1
1225;82.5;34;81.1;8;82.9;86.3;85.1;83.8;100.0;70.7;69.1;93.0;75.1;1
1226;81.4;33;62.8;11;80.5;96.5;76.3;81.6;87.8;65.9;50.9;85.3;99.7;1
1227;95.5;27;70.3;11;81.7;84.2;75.1;88.4;78.6;73.2;81.1;83.3;89.8;1
1228;90.3;33;72.9;10;76.1;80.4;81.7;78.1;80.8;66.6;62.8;92.3;66.0;1
1229;81.1;30;92.2;9;83.5;71.9;71.3;96.9;72.2;97.4;60.4;98.9;98.9;1
1230;68.8;73;62.8;11;80.3;78.2;97.5;84.8;72.6;78.5;57.1;100.0;73.6;1
1231;88.4;31;71.4;8;58.8;76.5;57.1;46.5;70.7;30.6;90.3;51.7;46.9;1
1232;86.2;0;63.5;8;79.2;91.3;75.2;60.7;65.8;94.8;88.1;93.0;64.7;1
1233;86.7;17;84.0;11;85.6;90.3;86.6;90.3;97.2;57.8;100.0;76.1;86.3;1
1234;95.2;0;82.6;10;65.4;75.6;62.0;60.7;74.8;45.2;72.1;66.7;66.1;1
1235;79.3;31;69.9;7;80.2;90.4;79.1;69.0;78.6;72.5;100.0;75.9;76.5;1
1236;96.7;0;85.1;14;87.3;93.2;94.0;96.0;92.2;96.0;76.6;72.4;78.0;1
1237;26.4;129;59.8;2;49.3;54.9;40.6;30.0;58.7;66.2;48.7;44.5;50.7;0
1238;85.8;68;66.9;8;92.9;100.0;98.8;91.8;88.3;80.9;83.3;100.0;100.0;1
1239;90.7;0;64.6;12;73.9;83.5;74.8;71.8;78.4;70.7;79.9;79.6;52.5;1
1240;97.7;4;64.2;7;73.0;86.6;73.9;78.3;74.5;76.7;78.8;46.9;68.3;1
1241;67.5;57;72.0;4;46.3;67.3;37.3;53.7;34.2;40.4;46.1;60.7;30.7;1
1242;90.0;1;78.3;10;84.6;89.2;77.1;93.1;84.1;76.9;68.1;91.8;96.5;1
1243;79.2;23;62.1;11;63.0;61.9;69.6;57.8;55.0;49.8;86.6;56.0;67.4;1
1244;100.0;32;77.3;10;67.5;61.8;65.6;81.7;65.5;68.1;61.0;63.6;72.7;1
1245;89.0;1;69.0;8;70.5;62.2;80.2;88.4;85.9;30.5;72.7;63.8;80.3;1
1246;80.2;26;86.3;9;58.9;69.8;70.4;54.3;55.9;70.9;38.9;48.0;63.1;1
1247;79.6;31;65.7;8;76.1;68.9;65.6;70.1;76.1;85.0;92.1;79.1;71.8;1
1248;38.7;133;35.6;1;39.0;36.9;43.9;36.8;46.1;33.2;27.9;35.4;51.8;0
1249;83.1;50;72.0;10;72.3;65.7;74.1;60.0;72.3;41.8;91.9;85.4;87.2;1
1250;43.3;134;28.7;1;51.2;47.1;42.3;61.0;39.7;50.5;75.7;35.0;58.4;0
1251;79.2;46;70.5;6;52.4;34.3;49.5;54.5;57.4;20.6;77.5;70.6;54.7;0
1252;74.7;51;73.4;9;78.4;78.1;74.7;78.2;71.2;68.5;62.6;96.9;96.9;1
1253;89.0;0;96.6;11;77.6;80.0;80.3;70.2;69.2;92.5;89.8;67.4;71.4;1
1254;94.5;18;65.7;10;74.3;58.7;67.9;69.1;69.3;68.8;74.8;92.9;92.9;1
1255;78.2;59;48.0;11;77.7;82.9;80.4;92.4;91.4;52.3;62.0;78.6;81.5;1
1256;82.0;44;84.1;12;91.5;81.7;89.2;89.4;94.8;98.0;98.7;84.2;96.0;1
1257;72.0;57;47.0;6;42.2;33.3;48.4;42.7;32.7;57.9;45.1;53.5;23.9;1
1258;46.7;107;51.8;2;28.9;42.5;38.1;25.5;18.7;21.6;19.9;36.1;28.7;0
1259;77.2;21;93.5;10;78.8;61.7;74.7;79.5;89.9;37.9;100.0;87.0;100.0;1
1260;76.0;45;85.1;10;83.1;90.6;93.2;78.4;87.7;47.8;100.0;100.0;66.8;1
1261;42.1;111;53.3;3;40.3;36.8;40.4;41.5;30.4;39.7;75.5;35.6;22.5;0
1262;55.6;79;45.4;3;45.4;51.6;58.9;41.0;42.1;71.2;22.4;45.1;30.8;1
1263;38.1;140;47.0;3;52.0;40.6;41.6;79.7;59.5;61.7;51.6;53.5;27.7;0
1264;85.4;51;79.0;7;71.2;79.2;95.0;61.3;75.8;49.5;53.9;69.7;85.2;1
1265;45.7;105;31.5;1;50.8;44.3;57.4;57.7;52.6;58.4;30.1;65.4;40.5;0
1266;78.5;58;87.1;13;90.3;86.2;78.6;99.1;99.1;76.0;99.1;85.1;99.1;1
1267;79.4;35;100.0;11;92.2;92.6;81.8;96.3;96.3;96.3;96.3;96.3;81.5;1
1268;88.9;17;72.7;10;77.6;78.0;74.7;73.2;87.0;80.9;85.0;58.4;83.7;1
1269;88.8;33;72.4;15;58.0;62.6;59.2;57.4;60.4;72.8;39.5;59.3;52.7;1
1270;32.1;128;51.0;2;27.4;10.8;26.5;21.0;31.8;10.0;38.5;56.2;24.7;0
1271;91.8;20;87.7;6;81.1;80.4;76.6;90.5;74.1;100.0;85.3;66.9;75.1;1
1272;81.5;29;100.0;7;75.0;82.6;74.0;65.1;75.9;71.7;64.6;70.6;95.4;1
1273;81.1;18;62.1;8;76.5;92.7;82.5;92.2;80.0;34.6;100.0;65.2;64.7;1
1274;85.4;25;97.3;12;84.2;80.5;86.2;82.3;91.8;99.5;96.8;50.9;85.7;1
1275;83.0;40;80.4;8;64.1;55.2;62.8;51.4;71.5;78.8;65.3;56.0;71.6;1
1276;87.5;7;81.3;12;88.3;81.1;85.6;74.5;90.5;100.0;90.6;84.1;100.0;1
1277;44.4;141;45.8;4;38.0;31.9;50.3;25.6;41.0;23.5;61.0;30.1;40.7;0
1278;78.1;30;91.1;8;90.3;83.9;100.0;89.8;96.2;89.9;67.4;95.3;100.0;1
1279;93.0;10;81.2;12;66.5;72.6;67.8;66.0;57.9;27.1;86.7;71.8;82.2;1
1280;80.1;37;68.0;10;83.7;89.8;74.7;80.0;81.1;98.1;86.3;98.1;61.5;1
1281;58.2;109;56.2;6;42.6;34.3;26.6;34.0;31.4;89.9;57.3;34.8;32.5;1
1282;52.5;95;55.0;1;44.1;25.3;44.5;63.1;43.4;60.4;78.1;27.6;10.5;0
1283;49.6;111;37.5;1;38.4;43.0;39.0;42.0;44.3;16.1;41.4;27.0;54.4;0
1284;70.0;64;92.2;8;71.1;68.6;79.2;69.2;72.3;85.4;52.2;60.8;81.0;1
1285;83.8;41;80.4;10;76.5;77.4;62.4;57.2;93.8;76.4;97.3;71.9;75.6;1
1286;79.9;16;100.0;10;71.2;88.8;67.9;77.2;76.7;59.8;83.8;61.2;54.2;1
1287;54.6;100;38.8;3;42.3;24.7;36.2;36.7;32.8;48.8;66.4;57.7;35.2;0
1288;59.6;108;59.3;6;42.4;52.3;49.7;56.2;47.8;22.5;40.0;21.5;49.2;1
1289;82.5;32;77.4;13;71.9;76.4;63.3;73.2;53.8;64.4;95.0;82.0;67.2;1
1290;43.4;140;26.0;2;52.0;50.7;51.3;39.4;43.0;57.4;38.6;61.9;73.7;0
1291;46.3;90;42.4;1;45.0;45.7;56.6;61.2;45.7;41.7;34.5;34.3;40.4;0
1292;69.5;47;87.6;10;81.0;65.9;78.2;78.5;76.5;72.0;96.8;83.3;96.8;1
1293;68.4;57;72.0;4;46.8;37.3;64.4;50.7;44.4;45.6;36.4;44.9;50.6;1
1294;99.6;6;68.7;14;83.6;90.3;83.0;97.0;88.0;49.6;89.4;93.1;78.5;1
1295;85.1;7;69.4;6;62.0;79.4;55.2;65.3;65.8;67.0;31.8;77.9;53.6;1
1296;94.2;15;69.3;9;76.0;73.2;69.8;76.6;77.0;57.5;82.2;88.3;83.4;1
1297;92.4;19;80.4;7;68.7;72.7;82.8;74.1;52.8;48.0;94.6;60.5;64.0;1
1298;75.4;35;99.9;11;69.0;73.3;70.6;79.4;75.2;65.0;58.3;68.2;62.0;1
1299;82.8;29;78.2;7;81.7;68.2;74.2;79.3;77.4;85.1;94.9;93.6;80.9;1
1300;74.4;80;74.2;7;91.2;100.0;100.0;96.8;97.4;62.1;92.5;82.6;98.3;1
1301;83.5;29;100.0;12;78.6;99.8;82.8;86.7;83.4;74.9;83.8;57.5;59.8;1
1302;87.1;5;100.0;10;69.5;73.9;62.0;73.1;69.5;75.6;66.7;71.0;64.2;1
1303;78.3;65;64.5;6;74.4;80.6;74.9;65.2;82.3;70.9;98.9;60.5;62.0;1
1304;76.4;37;57.3;7;76.7;40.5;86.3;60.3;84.1;79.4;100.0;91.8;71.2;1
1305;77.7;44;99.0;6;77.7;73.2;79.1;78.7;80.7;79.4;85.8;77.8;66.7;1
1306;43.0;113;31.0;1;36.3;35.6;41.7;29.8;37.1;37.7;21.9;36.3;50.3;0
1307;44.9;101;44.2;1;52.0;31.8;54.5;47.2;45.7;37.5;89.6;53.1;56.7;0
1308;44.6;90;44.8;5;37.0;45.7;40.5;38.2;41.2;29.6;37.5;35.3;28.1;0
1309;54.9;64;21.2;6;46.0;47.9;48.9;54.4;41.2;50.7;47.4;40.5;36.9;0
1310;92.3;12;54.2;11;83.2;84.0;91.6;75.7;78.0;73.5;100.0;100.0;62.5;1
1311;53.1;94;52.5;5;42.1;53.8;47.3;67.1;51.0;45.4;16.5;34.8;20.8;0
1312;82.1;41;91.0;9;85.2;81.4;86.0;90.6;86.7;88.4;68.5;79.8;100.0;1
1313;95.1;23;57.4;6;76.7;70.1;82.5;76.0;73.9;90.5;63.6;71.6;85.4;1
1314;42.7;115;63.0;4;44.0;41.5;30.5;35.8;24.5;53.5;39.1;58.5;68.6;0
1315;90.9;21;79.0;7;84.1;88.8;95.6;74.4;75.1;78.7;99.4;90.7;70.0;1
1316;50.6;91;24.2;1;38.1;37.8;30.9;48.3;26.7;26.5;55.5;27.7;51.3;0
1317;48.4;117;12.0;4;46.3;26.6;41.1;39.3;38.2;80.6;45.5;45.3;54.0;0
1318;48.7;109;12.0;2;28.3;21.4;25.1;10.0;22.2;47.3;56.0;34.3;10.0;0
1319;68.3;77;62.7;5;40.0;31.7;40.1;38.4;51.5;35.1;37.3;58.2;27.8;1
1320;91.3;27;75.2;7;76.0;93.1;89.9;76.3;70.7;73.2;53.6;76.7;74.4;1
1321;90.5;36;48.0;8;69.5;61.1;73.8;70.8;81.6;84.2;74.9;65.0;44.5;1
1322;86.2;31;85.4;6;64.9;70.9;60.6;61.2;51.0;95.1;38.9;74.6;67.0;1
1323;95.6;0;66.9;10;60.7;68.2;49.8;59.8;71.4;77.2;47.7;41.6;69.9;1
1324;96.1;16;68.7;7;71.3;82.5;61.6;53.7;91.3;66.7;75.8;61.2;77.6;1
1325;52.6;92;45.2;5;36.4;40.3;41.2;40.5;26.4;44.2;29.7;30.4;38.5;0
1326;33.4;141;25.1;1;52.0;50.6;47.1;20.1;45.2;66.1;72.5;60.1;54.2;0
1327;95.7;0;73.4;12;72.5;62.8;65.4;80.1;66.2;52.2;88.6;77.2;87.3;1
1328;88.6;10;67.5;10;77.1;61.0;67.3;94.4;68.3;94.9;61.7;83.6;85.6;1
1329;92.6;40;83.4;13;79.3;73.1;91.7;92.4;80.8;100.0;56.5;80.7;59.3;1
1330;98.0;10;74.8;15;82.3;86.3;83.9;96.9;90.5;64.4;57.8;78.7;100.0;1
1331;60.0;66;43.9;3;36.3;50.8;50.2;27.2;36.3;28.1;27.8;52.5;17.4;0
1332;88.2;26;88.2;9;82.3;100.0;82.9;89.7;92.9;40.1;69.7;83.0;100.0;1
1333;77.6;14;66.5;12;61.4;52.3;45.8;40.4;61.1;73.4;73.3;70.3;74.5;1
1334;65.0;78;84.3;8;69.3;53.9;58.9;78.1;75.6;73.9;51.8;80.8;81.4;1
1335;43.9;131;24.5;2;45.7;43.6;45.1;45.1;49.3;35.2;11.2;62.4;73.8;0
1336;36.9;140;26.1;2;37.5;33.2;27.1;18.2;40.5;44.7;56.0;20.1;60.3;0
1337;68.3;86;87.9;6;68.9;76.3;64.2;62.3;68.9;78.3;95.5;62.0;43.8;1
1338;85.4;26;71.6;6;78.7;81.6;72.3;83.9;66.7;62.0;73.2;99.8;90.3;1
1339;93.7;34;97.8;19;76.4;82.5;79.3;91.9;68.6;62.4;79.4;70.0;77.1;1
1340;98.1;1;71.3;9;77.5;68.8;83.8;95.4;100.0;64.8;62.4;88.2;56.7;1
1341;38.6;147;16.7;5;32.8;44.0;28.3;21.0;31.1;30.7;40.5;22.7;44.0;0
1342;86.4;15;73.2;8;74.3;70.0;70.0;72.3;85.3;66.8;91.5;72.4;65.9;1
1343;82.9;13;77.2;10;67.4;67.6;67.3;69.3;62.4;76.4;76.7;71.3;48.2;1
1344;74.1;24;72.6;9;73.8;96.0;76.9;80.7;90.0;31.9;67.5;73.7;73.7;1
1345;73.6;53;88.0;9;60.8;49.4;48.8;46.6;66.6;64.0;58.8;58.6;93.6;0
1346;76.6;64;91.0;10;75.5;88.1;71.8;82.3;76.8;73.6;78.0;64.5;68.9;1
1347;37.2;116;53.6;2;29.2;10.0;22.9;26.8;25.2;66.0;39.0;33.3;10.0;0
1348;80.7;12;71.2;8;68.8;53.4;72.3;64.6;61.6;66.1;91.9;66.2;74.3;1
1349;76.4;68;69.3;10;88.7;100.0;100.0;100.0;100.0;55.9;78.6;100.0;75.0;1
1350;75.9;44;68.2;9;73.4;83.6;73.4;71.1;63.2;95.8;60.5;61.2;78.5;1
1351;77.1;80;70.6;10;73.1;78.3;83.3;57.7;71.3;57.3;58.0;84.4;94.5;1
1352;77.8;75;68.3;6;61.6;62.0;67.2;64.4;67.4;37.3;49.9;65.8;78.8;0
1353;76.6;24;49.5;8;84.5;79.1;91.4;89.0;95.6;65.7;83.1;100.0;72.4;1
1354;97.3;0;63.1;12;72.2;71.2;79.6;75.7;85.9;100.0;49.8;59.5;56.2;1
1355;75.9;48;93.5;11;71.1;79.3;78.6;68.1;41.3;71.2;85.8;68.2;76.2;1
1356;87.2;41;60.7;7;73.1;64.3;75.2;75.3;86.2;71.1;33.4;80.4;98.9;1
1357;90.4;49;67.0;7;67.4;62.4;61.0;63.9;62.8;97.0;43.4;81.0;67.5;1
1358;94.9;10;100.0;10;73.2;82.4;71.7;100.0;85.5;60.0;37.8;53.0;94.8;1
1359;36.8;134;34.6;3;34.9;32.9;31.4;14.7;24.6;44.0;16.9;47.6;67.1;0
1360;89.9;23;98.9;11;71.2;92.2;68.4;60.6;61.8;67.7;49.9;93.8;75.3;1
1361;92.7;2;73.8;7;64.2;68.9;69.1;72.1;52.0;65.4;42.9;70.6;72.6;1
1362;46.5;105;65.6;9;47.5;52.8;54.5;47.6;58.2;33.2;18.5;58.8;56.3;1
1363;78.9;40;60.0;10;67.1;90.9;77.9;58.2;61.8;76.3;43.0;47.3;81.3;1
1364;59.9;71;59.4;6;44.8;58.7;64.3;48.0;44.4;30.9;34.5;56.2;21.5;1
1365;88.0;25;87.0;6;67.2;68.1;73.2;68.0;80.9;63.1;47.9;55.7;80.6;1
1366;43.3;96;49.9;3;22.8;13.6;18.1;19.2;32.8;47.8;17.3;20.5;13.2;0
1367;84.8;0;80.8;12;83.2;84.2;95.4;80.9;95.9;79.6;89.5;70.9;69.2;1
1368;50.3;99;53.3;3;29.2;37.6;37.2;21.5;10.1;41.8;18.9;37.3;29.2;0
1369;67.9;49;71.7;10;55.3;38.0;48.5;49.4;61.3;31.5;88.1;36.6;88.9;0
1370;99.5;0;80.0;6;75.1;66.5;80.8;69.7;72.4;74.7;66.2;100.0;70.8;1
1371;78.5;56;72.7;8;58.1;61.6;60.5;59.6;57.7;40.7;57.6;62.1;65.0;0
1372;85.6;33;74.7;9;71.0;63.9;67.3;77.1;59.7;78.0;66.8;92.4;62.8;1
1373;90.3;32;78.2;6;71.3;62.7;51.5;66.7;57.2;69.6;95.7;77.0;90.1;1
1374;78.9;29;76.0;7;69.8;58.8;81.4;48.8;84.2;96.8;82.9;57.4;48.1;1
1375;79.1;59;86.8;10;66.6;83.1;64.7;67.5;52.7;58.0;77.5;70.9;58.6;1
1376;81.5;8;71.7;9;79.8;82.4;85.6;76.8;78.8;74.1;72.6;83.2;85.0;1
1377;65.1;53;87.1;9;92.0;91.1;96.8;100.0;80.7;81.7;100.0;85.9;100.0;1
1378;79.9;46;65.4;11;90.5;99.4;99.4;79.8;98.4;59.4;99.3;89.0;99.4;1
1379;54.7;91;49.0;3;43.1;41.7;52.5;59.5;41.1;47.1;44.2;21.4;37.3;0
1380;59.0;88;30.5;6;48.4;56.0;43.9;47.4;63.3;38.1;73.7;32.4;32.4;0
1381;100.0;18;77.8;8;88.3;96.1;82.9;83.7;89.7;98.5;75.7;89.1;90.9;1
1382;95.6;0;88.6;6;74.1;81.0;81.8;76.4;72.9;76.7;79.9;67.0;57.0;1
1383;65.5;87;95.7;11;79.3;74.5;74.9;91.3;89.7;52.4;94.9;81.8;74.9;1
1384;81.0;46;48.0;8;69.7;73.7;79.7;47.2;67.7;86.4;68.5;86.2;48.2;1
1385;90.6;36;69.1;8;84.9;88.2;92.1;91.8;70.7;80.7;69.9;92.9;92.9;1
1386;82.3;21;90.3;6;78.3;68.7;91.1;95.6;89.7;81.9;57.7;70.5;71.1;1
1387;81.9;26;93.1;12;61.2;53.9;43.3;67.3;58.8;58.8;90.7;62.2;54.6;1
1388;79.6;39;83.7;8;59.4;51.6;53.2;44.2;47.3;80.0;93.1;73.2;32.6;0
1389;71.2;50;61.3;10;58.0;68.0;60.8;48.3;50.0;65.2;74.5;47.0;50.4;1
1390;78.9;24;59.4;9;73.3;84.9;81.8;86.1;71.5;38.7;88.7;69.8;65.0;1
1391;72.7;39;74.1;13;70.2;91.7;84.9;60.3;89.6;100.0;26.4;67.6;40.9;1
1392;83.3;45;91.9;10;88.4;100.0;97.5;85.0;90.0;72.0;84.3;90.2;88.1;1
1393;96.1;17;73.4;7;68.2;57.5;70.1;86.1;74.2;70.0;70.8;58.2;58.7;1
1394;41.0;138;44.8;4;39.7;56.7;46.2;54.1;31.7;17.6;52.0;23.2;36.2;0
1395;90.9;22;97.8;9;70.2;65.7;75.2;76.3;76.1;78.2;58.0;66.9;65.2;1
1396;69.4;58;82.8;12;83.2;73.5;86.8;88.6;83.5;98.4;81.0;78.2;75.6;1
1397;62.5;102;78.9;7;58.5;57.5;45.1;66.7;62.9;46.8;70.2;71.6;47.2;0
1398;40.0;81;61.7;1;39.5;27.8;43.7;56.1;30.4;44.1;34.4;55.0;24.4;0
1399;47.3;102;31.8;3;39.6;45.8;41.3;39.5;37.8;42.6;45.9;28.1;35.8;0
1400;74.5;61;77.4;8;82.9;75.9;85.1;92.1;83.5;70.6;61.1;96.2;98.7;1
1401;40.9;116;51.7;1;49.6;45.2;41.6;59.2;34.3;73.3;52.5;51.9;38.9;0
1402;72.2;54;91.0;10;88.3;81.7;95.6;97.5;85.9;70.8;97.5;82.5;94.8;1
1403;81.7;30;99.9;8;80.3;73.1;73.1;84.1;84.2;87.1;73.6;77.8;89.4;1
1404;92.4;25;48.0;9;74.0;70.3;76.0;59.1;73.3;89.0;38.5;97.0;88.8;1
1405;84.0;38;66.4;9;76.8;91.3;73.0;82.5;64.7;68.0;84.6;85.3;65.0;1
1406;80.0;7;98.4;12;77.9;96.5;74.2;70.9;69.7;81.9;82.9;86.7;60.5;1
1407;81.2;24;100.0;10;74.4;72.6;74.8;77.2;65.3;74.8;93.2;81.5;55.8;1
1408;60.0;80;74.6;9;50.6;50.4;53.8;47.1;64.7;56.0;33.7;65.0;34.1;0
1409;68.6;56;65.9;8;44.5;50.0;48.5;41.9;44.1;41.8;23.4;57.9;48.3;1
1410;39.9;111;25.5;1;52.0;61.6;56.6;25.0;71.6;69.2;38.6;55.1;38.3;0
1411;100.0;1;65.3;8;69.4;76.1;74.9;58.0;65.8;64.0;40.8;93.0;82.8;1
1412;44.9;114;63.0;4;39.7;47.4;25.7;50.7;30.3;62.8;32.2;36.7;31.8;0
1413;79.2;24;74.2;13;58.0;50.2;49.9;74.1;68.8;69.3;43.4;74.8;33.6;1
1414;60.0;64;31.4;2;35.6;51.3;37.6;45.4;21.0;35.7;43.5;35.6;14.7;0
1415;93.7;22;79.7;7;59.3;84.2;52.6;61.6;69.7;34.3;49.1;48.5;74.5;1
1416;56.3;78;43.2;1;35.5;28.1;37.2;44.2;42.3;37.7;39.2;36.8;18.4;0
1417;85.4;20;69.8;6;78.7;87.5;90.5;74.1;85.4;48.4;100.0;66.9;76.9;1
1418;56.4;97;37.7;1;44.7;44.1;46.7;45.6;48.5;15.7;46.4;73.6;37.0;0
1419;51.7;114;39.8;6;48.6;32.1;48.1;60.4;49.2;54.2;34.2;47.5;63.1;1
1420;87.0;30;60.5;8;86.9;83.4;78.3;95.3;95.3;95.3;95.3;77.5;74.7;1
1421;82.6;43;78.5;13;86.0;77.2;79.2;93.6;98.9;89.4;100.0;76.9;72.9;1
1422;69.7;38;62.6;9;53.9;60.7;39.4;40.0;37.2;55.9;55.9;76.7;65.5;0
1423;97.0;14;82.0;7;77.2;92.0;81.6;90.3;76.6;64.1;60.4;85.3;67.3;1
1424;38.8;123;53.6;1;35.0;35.3;29.4;41.5;38.2;55.7;31.1;26.2;22.6;0
1425;86.8;16;72.7;8;71.9;74.7;62.8;76.0;78.7;61.0;100.0;72.9;49.2;1
1426;81.5;22;78.9;11;73.7;62.7;69.0;67.5;63.4;59.0;88.1;95.0;84.9;1
1427;95.8;10;91.6;12;73.0;67.1;69.8;72.1;77.7;79.8;67.7;72.0;77.8;1
1428;90.0;20;56.7;7;86.0;83.8;86.2;85.2;93.1;65.9;88.6;91.3;94.0;1
1429;45.2;146;48.2;2;31.5;29.4;31.1;39.8;46.8;21.5;10.9;16.2;56.3;0
1430;74.7;47;77.6;7;63.0;48.6;53.1;80.0;61.8;76.6;76.1;56.6;51.3;1
1431;86.2;18;80.4;8;76.8;79.4;78.3;66.7;59.5;61.9;100.0;76.6;92.3;1
1432;65.0;106;63.9;6;74.2;76.0;83.2;68.6;83.7;97.2;69.0;64.4;51.6;1
1433;81.2;38;79.1;15;64.3;44.2;59.4;65.8;67.0;74.1;71.1;69.9;63.0;1
1434;32.5;153;15.1;2;37.9;25.8;25.4;31.0;24.3;43.0;70.3;55.2;28.2;0
1435;77.7;28;88.0;7;59.4;53.3;64.5;48.5;55.2;24.9;97.0;72.8;59.2;0
1436;88.6;33;83.5;13;71.3;92.7;90.4;57.1;76.5;61.5;85.2;55.7;51.2;1
1437;60.0;82;49.6;3;41.9;48.6;34.2;40.7;40.7;17.7;66.7;32.8;53.9;0
1438;44.1;99;63.0;1;30.9;28.3;38.4;45.2;10.0;32.7;10.0;38.0;44.4;0
1439;83.6;39;79.2;10;68.9;74.9;83.7;75.9;69.4;46.5;36.2;94.3;70.3;1
1440;60.0;79;72.0;5;43.1;35.8;48.7;52.7;41.1;64.5;31.6;39.4;31.0;1
1441;72.4;55;94.9;11;76.2;67.8;76.0;86.5;78.1;78.5;80.5;74.0;68.3;1
1442;69.5;61;75.9;11;61.2;64.7;54.9;77.5;58.4;59.9;58.3;38.9;77.0;1
1443;33.4;117;37.7;3;50.7;49.7;63.9;59.3;60.2;33.2;45.9;52.0;41.3;0
1444;68.9;82;70.9;13;76.5;73.6;66.4;85.8;73.7;91.0;48.3;85.3;87.8;1
1445;45.9;111;29.7;2;43.9;52.2;53.3;39.1;35.8;45.4;38.9;56.4;30.1;0
1446;53.2;83;60.0;3;39.5;34.5;37.1;55.8;39.3;13.5;45.6;50.7;39.6;0
1447;97.2;9;88.9;7;71.0;54.5;73.5;51.8;80.4;89.3;82.3;62.4;73.7;1
1448;37.9;124;26.6;2;44.6;62.8;53.6;55.5;33.8;42.6;24.8;45.9;37.9;0
1449;80.6;15;92.9;11;85.1;85.7;91.9;100.0;71.2;78.1;100.0;82.6;71.4;1
1450;70.1;73;64.7;6;76.5;67.4;81.8;89.3;80.0;47.8;88.5;79.3;77.7;1
1451;37.5;126;42.2;3;52.0;71.9;59.3;55.7;58.2;32.4;63.6;30.9;43.9;0
1452;58.0;86;68.3;8;44.3;54.4;35.3;49.0;37.1;41.1;34.5;50.2;52.8;1
1453;92.0;0;82.9;10;92.7;98.0;88.6;96.9;87.7;76.6;98.0;98.0;97.8;1
1454;79.1;37;100.0;12;84.4;80.9;85.2;99.1;78.3;65.8;99.0;91.3;75.6;1
1455;32.1;117;61.1;3;28.7;18.4;27.8;29.2;32.8;10.0;27.6;41.2;42.6;0
1456;46.6;107;63.0;3;47.3;47.6;49.3;57.4;53.5;20.1;32.9;51.3;66.3;0
1457;42.8;133;40.0;1;39.2;43.8;31.6;28.4;47.5;37.7;40.6;34.2;49.8;0
1458;81.3;34;75.4;7;83.6;96.8;81.5;100.0;100.0;51.7;72.2;96.1;70.1;1
1459;82.8;24;84.0;9;80.3;61.4;90.1;94.0;100.0;39.1;99.8;57.7;100.0;1
1460;88.4;27;64.7;11;71.0;69.4;79.6;87.3;62.0;88.5;75.2;49.0;56.9;1
1461;60.0;72;46.0;4;37.3;39.7;37.6;23.0;30.4;53.6;31.1;39.8;43.0;0
1462;86.8;37;94.1;7;81.1;88.3;68.5;81.2;93.8;76.4;89.0;88.5;63.0;1
1463;100.0;11;85.0;11;61.0;68.0;74.3;59.6;54.1;49.3;51.9;48.4;82.3;1
1464;68.9;72;51.7;5;40.0;49.2;28.2;31.4;36.6;67.1;37.0;35.2;35.3;1
1465;71.2;53;57.7;7;85.1;79.9;81.4;83.7;100.0;82.2;67.9;85.5;100.0;1
1466;71.0;68;56.8;6;56.6;71.8;54.5;51.3;58.9;75.5;34.1;53.9;52.9;0
1467;52.4;91;48.4;4;49.7;43.1;46.7;34.7;50.8;47.3;72.3;55.2;47.6;0
1468;41.8;99;26.5;4;32.7;42.2;38.1;15.1;41.8;19.2;25.8;36.5;42.9;0
1469;88.0;23;77.3;8;79.7;92.6;78.6;64.4;70.2;75.5;94.8;92.9;68.6;1
1470;75.6;57;63.1;10;95.4;86.5;95.8;94.0;93.4;93.1;100.0;100.0;100.0;1
1471;48.2;106;13.6;1;37.7;43.6;35.3;35.5;37.1;29.9;36.9;49.6;33.7;0
1472;42.7;141;40.5;4;30.1;18.4;25.6;38.3;39.4;10.0;10.0;33.7;65.3;0
1473;55.5;94;37.5;1;39.7;27.8;25.7;33.4;23.2;69.1;65.0;40.2;33.0;0
1474;78.1;47;77.7;14;83.8;86.7;81.2;81.8;86.2;87.8;93.6;79.5;73.6;1
1475;37.5;111;31.7;1;31.7;22.1;38.2;25.5;29.4;32.7;62.1;19.7;23.9;0
1476;41.9;134;56.9;5;42.8;42.4;39.4;53.6;45.0;25.9;62.6;37.9;35.7;0
1477;51.9;85;39.8;3;44.3;45.6;51.2;31.2;45.8;25.1;64.2;54.9;36.4;0
1478;60.0;94;56.5;4;44.2;31.5;42.8;45.7;37.8;50.7;68.5;36.0;40.6;0
1479;34.8;130;16.0;4;38.8;29.0;37.6;50.9;38.9;39.5;43.4;22.8;48.3;0
1480;72.7;50;64.8;7;74.4;76.1;69.8;87.2;83.7;72.7;65.6;68.6;71.5;1
1481;71.4;81;64.6;12;78.7;79.1;79.6;77.6;79.3;68.9;88.1;82.5;74.5;1
1482;95.3;20;100.0;12;81.0;96.5;83.3;71.5;81.5;90.5;56.1;74.2;94.5;1
1483;67.6;45;60.5;9;79.2;77.6;86.9;79.6;87.3;67.0;61.0;89.9;84.4;1
